obs YER PCR GCR ITR XTR MTR YED PCD GCD ITD XTD MTD YFD YIN WIN GON TIN YFN HICP HEX HEG HICPSYA HEXSYA HEGSYA HEGWEI CAN_YEN NFN_YEN LFN LNN UNN URX LEN STN LTN COMPR POILU PCOMU YWD YWDX YWR YWRX LPROD ULC WRN SAX EEN EXR
2009Q2 1792073.05488011 1017368.32600226 367217.648836681 389877.560568846 723715.972224823 684667.991918412 1.290086849 1.285815142 1.365310896 1.25036037 1.098882334 1.099525242 1.154198175 2311929.88086854 1122748.85685931 945658.59235003 243522.431659197 2068407.44920934 128.956744191 126.220291626 157.845536106 91.743333333 92.703333333 83.863333333 95.95 0.009605036 -0.008764447 167225.517831482 151210.77173602 16014.746095462 0.095767358 128433.81918808 1.307967742 4.183274708 79.137548502 59.1257 122.543996154 1.198689098 1.105486571 132.720067529 39387.659259281 11.851490699 0.626508419 7.425058704 0.1397 0.837671304 0.733574151
2009Q3 1797688.5303263 1016274.75601398 369421.151729586 386743.343601404 741901.715312789 702944.766083693 1.291631763 1.287624815 1.375991311 1.251088954 1.099614633 1.104680699 1.158004042 2321951.60526975 1127068.44411032 954662.139614499 240221.021544927 2081730.58372482 128.596960529 125.731609371 159.037580777 91.903333333 92.806666667 84.496666667 95.95 0.010315157 -0.006600125 167158.801351505 150627.37721768 16531.424133825 0.098896522 127946.62990442 0.870909091 3.952454432 88.119910456 68.3694 128.941424847 1.199951109 1.103098759 133.090902913 39506.570745172 11.934673255 0.626954239 7.482493986 0.1416 0.829192011 0.699151802
2009Q4 1807707.59575641 1020252.71363695 368676.532347549 387628.282765965 759850.379679636 715372.637517333 1.294728151 1.29214753 1.373474693 1.253155628 1.103986911 1.11157022 1.15653317 2340489.91265476 1130256.60322206 960417.192289419 249816.117143281 2090673.79551148 129.283820248 126.437483739 159.489302968 92.11 93.006666667 84.736666667 95.95 0.010784935 -0.007876949 167158.266372267 150297.68215944 16860.584212827 0.100865991 127680.77069074 0.722 3.838133809 95.963022833 74.9668 138.981290425 1.199660049 1.101444018 134.514767102 39779.11817278 12.027514795 0.625243046 7.520119984 0.1389 0.819577715 0.676616045
2010Q1 1815278.22869902 1021571.32923599 370462.289808895 383640.404186791 778397.603217835 735666.023777842 1.294753972 1.297433872 1.374421012 1.25907892 1.115623228 1.134707405 1.157941428 2350338.69738606 1132801.43241224 969184.431694404 248352.833279415 2101985.86410664 129.297837794 126.043823034 164.270029487 92.563333333 93.22 87.276666667 95.95 0.007419422 -0.00689033 167331.643526527 150249.20739702 17082.436129507 0.102087303 127665.67667963 0.66131746 4.062004447 99.265684845 76.6533 146.285598658 1.2038854 1.132120131 135.220282067 39987.792398018 12.081782394 0.624037359 7.539483582 0.1326 0.860806747 0.723113935
2010Q2 1832008.23065177 1023918.39632628 369880.449635195 391346.836689923 816407.358673405 769165.425303463 1.298139706 1.305668933 1.378306249 1.263676147 1.133776188 1.164622636 1.158580829 2378202.62563203 1139597.81508903 982931.799912985 255673.010630015 2122529.61500202 131.012650835 127.36055022 170.719618546 93.183333333 93.51 90.703333333 95.95 0.008307325 -0.004238182 167366.826385048 150136.54264597 17230.283739078 0.102949217 127557.93397648 0.687587302 3.842996987 103.922483007 78.6726 157.775124719 1.207622417 1.171316326 136.564888059 40360.956977915 12.20228066 0.622048414 7.590409337 0.1307 0.913035087 0.786936357
2010Q3 1840303.30312378 1025512.77462132 370780.718282825 390461.418754385 831480.317249547 777058.19253356 1.302661268 1.311594737 1.379619931 1.267753314 1.143708264 1.176748353 1.161485919 2397291.83356401 1143591.48411638 993894.889721678 259805.459725951 2137486.37383806 130.80706017 127.138833271 170.732166384 93.47 93.83 90.71 95.95 0.008305331 -0.006948949 167224.22550663 150191.60541615 17032.62009048 0.10185498 127665.22425427 0.874939394 3.512732039 104.526153526 76.4052 167.254590847 1.205611489 1.177620991 137.881413736 40559.105135201 12.253037032 0.621414678 7.614217059 0.1301 0.915124762 0.774569703
2010Q4 1851422.02797167 1030158.47738086 370805.124067505 391013.385426498 850040.446672867 792151.59092092 1.305655422 1.318848203 1.382918329 1.273715028 1.151162702 1.188477848 1.163502917 2417319.20999167 1150759.72937754 1003375.20004738 263184.280566751 2154134.92942492 131.905101218 128.034750738 174.189095928 93.97 94.173333333 92.546666667 95.95 0.010033621 -0.005305785 167470.978977848 150474.50902486 16996.469952988 0.101489046 127876.08914163 1.020833333 3.716625395 116.89291565 86.7949 182.696054172 1.210108022 1.174210724 138.122229928 40675.516936379 12.30389147 0.62155452 7.647539353 0.1234 0.897115587 0.736230811
2011Q1 1866869.90534515 1029093.72783811 369791.216849165 396653.10687067 866570.104609564 804516.798555585 1.307437153 1.327938161 1.385124111 1.281312789 1.167298656 1.22194879 1.163744568 2440815.07403936 1159015.42782634 1013544.28319679 268255.363016236 2172559.71102313 132.503183151 127.758735761 185.143359056 94.943333333 94.586666667 98.366666667 103.92 0.004423082 -0.007240149 167340.208566999 150542.20923363 16797.999333369 0.100382326 127891.70606985 1.09584375 4.303056923 137.680388283 104.897 207.031106665 1.220017036 1.190442444 137.546205467 40808.401771663 12.400973221 0.620833527 7.698939943 0.1263 0.900781741 0.730999997
2011Q2 1866947.81859372 1024484.7768227 370385.665043717 396078.467392488 871840.441354387 805572.246550726 1.310934806 1.337125877 1.389232918 1.283552385 1.174340442 1.233052253 1.166973864 2447446.87652052 1167039.33250988 1011639.97689557 268767.567115067 2178679.30940545 134.629177521 129.622968066 190.344438171 95.636666667 95.036666667 101.13 103.92 0.008607739 -0.003864367 167417.244896001 150666.34361115 16750.901284851 0.100054814 128023.89484617 1.415936508 4.462972245 148.852169797 117.122 213.270213826 1.217070663 1.182626296 138.053692434 40793.288665509 12.391273153 0.625105491 7.745852886 0.127 0.878887944 0.694897139
2011Q3 1867091.20432481 1025703.79815454 370066.672885655 394525.355672294 879349.996706371 807275.383666657 1.315032837 1.340883807 1.391732708 1.289472409 1.178118116 1.234671841 1.170556849 2455286.24398595 1169525.59985726 1016010.79759009 269749.846538598 2185536.39744735 134.348826615 129.247406704 191.229060794 96.06 95.453333333 101.6 103.92 0.008543422 -0.007445743 167615.772739756 150421.83453501 17193.938204746 0.102579476 127939.8439502 1.561363636 4.272543208 142.593721141 112.473 203.553506209 1.218333088 1.188556917 138.829280156 40799.012782184 12.412368258 0.626389111 7.77497232 0.1218 0.887254258 0.707862855
2011Q4 1861648.27015892 1019956.1063185 370330.023002421 393803.400381678 880240.360911341 796344.442022642 1.320013442 1.348617156 1.39428811 1.292442754 1.184089384 1.24341728 1.174922796 2457400.74109454 1173250.57126059 1014042.41947997 270107.750353979 2187292.99074056 135.787961265 130.555084219 194.152707196 96.65 95.94 103.153333333 103.92 0.015482705 -0.005716453 168066.615141325 150244.24938021 17822.365761115 0.106043462 127726.42659378 1.495375 4.187944532 133.491082966 109.314 180.142821877 1.222462168 1.195689877 139.850336018 40702.302448516 12.390812146 0.630221396 7.808954926 0.1278 0.893857753 0.741754644
2012Q1 1858824.3023571 1018526.19394593 369408.28388661 387151.271364649 888895.701017792 796911.900499508 1.324452729 1.356195634 1.397101412 1.299249185 1.195911128 1.26367604 1.173720307 2461924.92049532 1176089.16127046 1005650.66873822 280185.09048663 2181739.83000869 136.063639656 130.202147035 202.02020202 97.513333333 96.416666667 107.333333333 110.17 0.011259582 -0.011487572 168638.220825866 150198.75886048 18439.461965386 0.109343314 127580.30492197 1.042907692 3.642317401 141.355117856 118.542 184.064683006 1.225711878 1.21952034 141.031937979 40726.657862608 12.375763398 0.632705931 7.830218906 0.1233 0.921950869 0.762879459
2012Q2 1852396.55718209 1013831.60052183 368954.246357838 385052.978487951 895694.106237095 795319.818805279 1.327682266 1.361544524 1.402057126 1.300989363 1.196041969 1.264710307 1.178556303 2459394.05927332 1180212.32503431 1002941.31315741 276240.421081596 2183153.63819172 137.941990725 132.057329668 204.04667796 98.01 96.843333333 108.41 110.17 0.025178707 -0.001428891 169123.337378729 150025.2993166 19098.038062129 0.11292373 127430.76642065 0.694290323 3.440174326 131.858089919 108.901 175.678716223 1.226382113 1.223112131 141.2133164 40540.272606846 12.347227872 0.63712725 7.866755343 0.1253 0.929720981 0.780383672
2012Q3 1849774.77334554 1011521.50178057 368779.282714801 380738.877298252 903396.923688253 795781.821988176 1.332181238 1.365208782 1.404396851 1.303401101 1.203516415 1.267351297 1.181816334 2464235.24737041 1180877.07518935 1005216.96669564 278141.20548542 2186094.04188499 137.769107666 131.668193799 206.549971767 98.486666667 97.226666667 109.74 110.17 0.028083406 -0.003860744 169229.989754109 149719.09104974 19510.898704369 0.115292205 127115.80688488 0.361630769 2.908033584 132.408762069 109.954 174.974702344 1.234581341 1.241163059 141.396502759 40415.329933877 12.354969299 0.638389653 7.88728456 0.1235 0.949736483 0.799843477
2012Q4 1842007.43539538 1006471.65586484 368713.076407784 376393.970876426 900713.553668904 790046.556466375 1.336530548 1.371641878 1.397844303 1.305413731 1.203985219 1.266087748 1.185100599 2461899.20778811 1179778.3565863 1003185.75887418 278935.092327622 2182964.11546048 138.918546381 132.921573285 206.355480269 98.89 97.683333333 109.636666667 110.17 0.032509482 -0.001682633 169335.421437926 149324.11890918 20011.302528746 0.118175526 126828.44797251 0.19578125 2.220093233 132.321271896 110.442 173.529283189 1.238474695 1.23286962 141.543238481 40301.647124041 12.335632374 0.640485122 7.900789003 0.1191 0.929972709 0.771192118
2013Q1 1835847.83040221 1003604.3407985 369275.634535922 368767.442795368 902027.732827188 792719.94348991 1.341937215 1.374918356 1.414273794 1.304830964 1.20048914 1.259605141 1.189563573 2463592.52555441 1183650.39791124 1000207.30741231 279734.820230857 2183857.70532355 138.586797809 132.419316524 208.344312692 99.3 98.026666667 110.693333333 109.97 0.028435756 -0.005807075 169319.662537119 148933.07338607 20386.589151049 0.120402964 126564.5627694 0.211225806 2.745954343 134.746641878 112.875 175.751172711 1.239967749 1.220467528 142.843574803 40369.412084566 12.326663169 0.644743196 7.94753221 0.1242 0.908748452 0.757214915
2013Q2 1844814.48960188 1005808.98170132 369908.056602413 372485.48625551 912802.281622989 802197.868979156 1.346058238 1.37667449 1.415342463 1.303867024 1.193637915 1.246920469 1.192485516 2483227.74214851 1187644.28290443 1012270.27598176 283313.183262314 2199914.55888619 139.871739461 134.09350573 204.617604618 99.423333333 98.383333333 108.713333333 109.97 0.032179106 -0.003773484 169205.486922467 148772.03165874 20433.455263727 0.120761186 126376.7909394 0.206650794 2.861203776 124.11393823 103.004 164.161100763 1.241848865 1.215655236 143.345534165 40561.641670438 12.400277586 0.643774368 7.982980871 0.1228 0.907731526 0.765560937
2013Q3 1851079.63996103 1008486.94528657 370570.387359995 375382.870598679 921469.06220508 813779.396737026 1.347937645 1.379405496 1.419120894 1.309288616 1.191366489 1.245848119 1.194496213 2495139.93093067 1193357.0023043 1017750.6177086 284032.31091777 2211107.6200129 139.61475113 133.650071832 206.656628396 99.75 98.63 109.796666667 109.97 0.027689021 -0.005961128 169221.480392572 148866.80313938 20354.677253192 0.120284241 126427.1493494 0.223484848 3.196765076 127.834224413 110.101 159.930375493 1.248696386 1.205405746 144.478370682 40804.685768853 12.434468941 0.64468161 8.016273455 0.1224 0.888747843 0.755185032
2013Q4 1855830.8209202 1009623.8796633 371255.997953509 377532.035758615 932143.543114784 819848.478482246 1.350483582 1.380599271 1.419722067 1.312216153 1.190577907 1.242013454 1.19786878 2506269.05491167 1197062.94939005 1025978.85115928 283227.254362335 2223041.80054933 140.039950004 134.2925985 204.379195684 99.706666667 98.71 108.586666667 109.97 0.035270635 -0.001248456 169175.709915173 149010.14775981 20165.562155363 0.119198921 126554.4022498 0.239921875 3.215573853 127.145531807 109.396 159.312771442 1.251790265 1.198798263 145.284308436 40904.961453247 12.454392193 0.645028057 8.033432403 0.1241 0.874537217 0.734764824
2014Q1 1863829.41598026 1010142.70301018 371727.875892394 379317.284319541 940497.761796177 827992.579965292 1.355233573 1.383116478 1.425346925 1.313217486 1.186514214 1.236482902 1.200508006 2525924.19835307 1204597.99589353 1032944.13950574 288382.062953797 2237542.13539927 139.488593223 133.695320189 204.41056528 99.97 99.006666667 108.603333333 108.22 0.031739629 -0.004728328 169346.487863189 149235.56970376 20110.918159429 0.118756039 126776.22749426 0.295222222 3.066507982 126.863307385 107.929 161.671267759 1.255421276 1.189633879 145.515591976 41079.504651752 12.489176807 0.646302706 8.071788772 0.1254 0.861051032 0.730123263
2014Q2 1866882.2595266 1013016.4455734 372372.193390478 377191.233072664 949944.618427771 839454.083178166 1.356084297 1.384810573 1.426878057 1.313321585 1.184337371 1.229923783 1.201631256 2531649.71604911 1211012.88902313 1032291.18524405 288345.64178193 2243304.07426718 140.656721997 135.002997704 203.852186461 99.963333333 99.033333333 108.306666667 108.22 0.026170512 -0.010402624 169375.343288741 149680.81155751 19694.531731231 0.116277442 127266.79398401 0.298080645 2.48387562 129.503799431 109.806 165.869741617 1.2653737 1.195027538 146.212563421 41186.288043687 12.472422083 0.648681985 8.090635509 0.1228 0.86408454 0.72935599
2014Q3 1874509.37156296 1017547.40094257 373574.925076459 379420.890791157 967296.873682973 852966.44059716 1.359346375 1.385650682 1.43184651 1.319070644 1.186561043 1.230888539 1.20433527 2548107.51854645 1219237.85263756 1038299.8978932 290569.768015689 2257537.75053076 140.105365215 134.482641599 202.961289918 100.053333333 99.183333333 107.833333333 108.22 0.033874355 -0.00452676 169570.52487754 150050.39692859 19520.12794895 0.1151151 127616.00489629 0.164772727 2.002710018 121.725001224 102.08 158.503361439 1.267782676 1.206821553 147.471884465 41389.916331924 12.492531909 0.650430385 8.125522342 0.1271 0.882703878 0.754398659
2014Q4 1883167.22247684 1022613.99139108 374159.407032299 381544.525921113 980049.048815396 860866.073702035 1.364455404 1.38471916 1.433834791 1.320775123 1.186001595 1.221261624 1.208182445 2569497.69286534 1225864.01642763 1049345.56348283 294288.112954881 2275209.57991046 140.268903244 135.129693103 196.982244808 99.883333333 99.346666667 104.656666667 108.22 0.04035582 -0.002842132 169770.074905903 150328.12203014 19441.952875763 0.114519316 127877.71219744 0.081515625 1.585842679 100.002403887 75.9569 151.068964363 1.265423107 1.209050584 148.255354456 41556.326576635 12.527045486 0.650958663 8.154588775 0.1258 0.89657398 0.80012502
2015Q1 1897820.28296973 1026642.22402651 375882.885066254 381547.727105036 1011170.54475515 887396.560572233 1.371825082 1.38323822 1.43350297 1.322939128 1.188355947 1.207173966 1.21706301 2603477.465946 1233254.35136023 1076512.51424876 293710.600337014 2309766.86560899 139.044704288 134.482641599 188.656753874 99.656666667 99.593333333 100.233333333 106.06 0.042356375 -0.007726065 169554.098293535 150535.97254328 19018.125750255 0.112165533 128104.26074052 0.04568254 1.144531351 79.482837851 54.0462 141.754112022 1.26782509 1.234705859 149.601033712 41865.628840394 12.607088199 0.649826731 8.192422917 0.1239 0.946429826 0.887986807
2015Q2 1904625.92120414 1031468.41513413 376848.68481802 409958.774476388 1017955.63177393 918402.999746402 1.375843484 1.390572556 1.436278867 1.323689661 1.197153703 1.220711372 1.219637125 2620467.16247163 1243839.85449053 1079112.62729674 297514.680684359 2322952.48178727 140.923055358 136.143256298 193.130058347 100.16 99.876666667 102.61 106.06 0.016834129 -0.020389909 169817.671397643 151079.07213638 18738.599261263 0.110345402 128686.45490732 -0.006704918 1.284621417 85.511427295 62.099 138.17627434 1.276058091 1.254926333 150.468419818 42391.565737632 12.606815056 0.653062547 8.233038745 0.1289 0.96506134 0.904755512
2015Q3 1911551.09257208 1035907.13461562 378390.652815091 392199.155587679 1020424.6595121 905142.320488436 1.380651977 1.391480196 1.440162936 1.327616383 1.191940114 1.205202168 1.223666248 2639186.7945145 1252648.54920341 1086452.00358518 300086.241725914 2339100.55278859 140.231523123 135.79484395 188.361879666 100.116666667 100.123333333 100.076666667 106.06 0.043229783 -0.004286974 169734.990948427 151588.31713911 18146.673809317 0.106911802 129254.73850042 -0.027681818 1.47049695 73.183276283 50.0315 129.468565132 1.275454313 1.235171759 150.82602727 42288.286008948 12.610147857 0.65530477 8.263490042 0.1237 0.937852469 0.899563712
2015Q4 1919630.21651232 1040916.76188079 380073.965395013 402913.669073679 1029854.7720236 923688.379324607 1.384985518 1.390399162 1.439740122 1.332705207 1.18449643 1.191608548 1.224058374 2658660.04953928 1262098.08110808 1087641.36065297 308920.607778233 2349739.44176105 140.502528999 136.555016346 182.727900119 100.066666667 100.41 97.083333333 106.06 0.040944829 -0.003883893 169971.523552901 152116.99778925 17854.525763651 0.105044218 129791.50463174 -0.0892 1.184722506 65.758514728 43.421 122.55478053 1.274348427 1.229129207 150.931734885 42557.005557146 12.619432703 0.657469376 8.296890548 0.1238 0.936738874 0.91301624
2016Q1 1931002.70951707 1047582.18534108 383041.311801223 404851.575901301 1035269.21886462 929722.739288326 1.385293698 1.387138948 1.440249917 1.331182755 1.168195307 1.165370696 1.228922952 2675005.88449917 1270274.69928087 1102778.851402 301952.333816303 2373053.55068287 139.105446984 135.713396907 174.665913796 99.706666667 100.496666667 92.8 97.4 0.043089097 -0.003985569 170099.739353528 152557.80241752 17541.936936008 0.103127359 130276.31571828 -0.186725806 1.025615291 56.99151099 34.3574 121.757295187 1.279926376 1.207390132 151.66121608 42772.727980808 12.657515243 0.65783165 8.326514142 0.1241 0.913943086 0.907443673
2016Q2 1936446.27026636 1050750.76358443 384064.47342606 409211.055558972 1047667.44545082 941577.517468792 1.386252846 1.391891879 1.443163655 1.33259991 1.168572498 1.170555957 1.228007996 2684404.15279526 1277831.92853778 1100139.57442033 306432.649837158 2377971.50295811 140.801569965 137.260890714 178.173034695 100.103333333 100.73 94.663333333 97.4 0.043717075 -0.001770186 170450.811374639 153132.0944776 17318.716897039 0.101605365 130772.22140547 -0.258230769 0.937561955 69.340361361 45.9527 128.528281462 1.285652354 1.209305487 152.329936557 42913.494450602 12.645593838 0.659885042 8.344638222 0.1228 0.909669717 0.885554964
2016Q3 1943523.79356428 1054459.79221609 384871.633932791 412969.663645083 1051299.48215528 948011.832273891 1.388445257 1.394506207 1.447012386 1.336862916 1.173740734 1.17893612 1.231103824 2698476.3923565 1287934.98373855 1104744.58992124 305796.818696703 2392679.57365979 140.609996846 137.007499915 178.706317837 100.37 100.996666667 94.946666667 97.4 0.039685183 -0.003416041 170538.375441265 153605.35140169 16933.024039575 0.099291576 131291.80638394 -0.298181818 0.656537497 69.302676003 45.8013 128.990671533 1.288239168 1.213014718 152.971473759 43127.791153632 12.652708879 0.662680327 8.384701262 0.1224 0.909903924 0.895552766
2016Q4 1958591.78903766 1060904.31466746 386098.916553192 418057.099099999 1067337.77535223 962416.915216975 1.392802488 1.400023979 1.449643185 1.342088592 1.181072205 1.193472084 1.234482659 2727931.51711843 1299395.36384177 1118452.23562779 310083.917648869 2417847.59946956 141.539827351 137.654551419 183.035322166 100.81 101.226666667 97.246666667 97.4 0.041263375 0.00021203 170819.575582388 154208.20752319 16611.368059198 0.097245108 131902.33051231 -0.312484375 1.104240151 73.644236245 50.0779 131.334172906 1.294256017 1.222267465 153.581135037 43448.754557735 12.700956846 0.663433479 8.426239982 0.1192 0.914096535 0.926831034
2017Q1 1970468.50299464 1064738.14582064 386448.592985121 415990.939812578 1084623.78854848 968635.154849668 1.394804629 1.410219479 1.457326978 1.349165304 1.19669146 1.216576974 1.234286894 2748418.58998798 1311009.3291114 1121114.1195173 316295.141359284 2432123.4486287 141.553844896 137.197543014 189.052010791 101.466666667 101.596666667 100.443333333 95.31 0.037583763 -0.00591063 171171.212075817 154978.30640946 16192.905666357 0.094600637 132671.95847739 -0.327830769 1.405948951 78.956107395 54.1182 139.139137779 1.298295712 1.238308298 154.320388313 43489.531479426 12.714479521 0.665328741 8.459308657 0.1187 0.921205831 0.939146215
2017Q2 1984528.17143967 1069920.66098758 388233.766074425 424221.569642384 1096740.27642005 983192.509316781 1.401354713 1.412452563 1.460232633 1.350168455 1.194316588 1.208701916 1.240724959 2781027.90606597 1322996.71232302 1139256.92162638 318774.272116579 2462253.6339494 142.936909365 138.885306727 186.410690759 101.593333333 101.896666667 99.04 95.31 0.030893086 -0.012784446 171262.223277593 155608.11736505 15654.105912543 0.091404313 133380.64802916 -0.329919355 1.167986667 74.394017191 50.2763 133.906008083 1.301098383 1.230952195 155.295455103 43870.665791332 12.753371772 0.666655546 8.502106026 0.1184 0.90800121 0.907333449
2017Q3 1998858.16640673 1074034.43542715 390116.526196565 423643.032902839 1112994.26729684 988098.098895317 1.406972317 1.414595527 1.464422516 1.356677469 1.190456204 1.203471041 1.247519687 2812338.10629257 1335106.07881897 1158508.83435367 318723.193119928 2493614.91317264 142.647213429 138.713362971 184.735554301 101.803333333 102.226666667 98.15 95.31 0.04602699 -0.002268584 171588.467921868 156207.20840972 15381.259512148 0.089640404 134007.69756507 -0.329615385 1.119977804 76.681861686 51.7406 138.351677557 1.304574363 1.210258392 156.28395707 44082.912683204 12.79619671 0.667934374 8.547019644 0.1198 0.873627259 0.851348077
2017Q4 2012519.14956229 1076214.25832136 391121.969017624 429635.913274759 1139176.79035126 1001590.85469392 1.410347771 1.420789528 1.470528862 1.362541544 1.194835214 1.214460569 1.250263614 2838351.8964343 1348554.26193214 1167625.20266664 322172.431835516 2516179.46459878 143.553681358 139.310641282 189.484911224 102.253333333 102.45 100.673333333 95.31 0.045609957 -0.005382996 171573.646053383 156619.42029976 14954.225753623 0.087159223 134435.63898039 -0.328857143 0.994017662 85.391717255 61.4684 139.817491316 1.310091718 1.212238328 157.003626936 44218.325719898 12.849742042 0.670082698 8.610389819 0.1217 0.869353109 0.849339335
